Genome	Permutation	Clusters
18929	21	Perm653	27593
18930	22	Perm653	28129
18931	23	Perm653	28647
18932	24	Perm653	28793
18933	25	Perm653	29331
18934	26	Perm653	29459
18935	27	Perm653	30275
18936	28	Perm653	30732
18937	29	Perm653	30970
18938	1	Perm654	5470
18939	2	Perm654	8249
18940	3	Perm654	10611
18941	4	Perm654	12480
18942	5	Perm654	13730
18943	6	Perm654	14851
18944	7	Perm654	16198
18945	8	Perm654	17114
18946	9	Perm654	18703
18947	10	Perm654	19624
18948	11	Perm654	20537
18949	12	Perm654	21230
18950	13	Perm654	22236
18951	14	Perm654	22952
18952	15	Perm654	24184
18953	16	Perm654	24999
18954	17	Perm654	25527
18955	18	Perm654	26290
18956	19	Perm654	26647
18957	20	Perm654	27252
18958	21	Perm654	27823
18959	22	Perm654	28092
18960	23	Perm654	28565
18961	24	Perm654	28756
18962	25	Perm654	29202
18963	26	Perm654	30015
18964	27	Perm654	30050
18965	28	Perm654	30534
18966	29	Perm654	30970
18967	1	Perm655	1643
18968	2	Perm655	6069
18969	3	Perm655	8933
18970	4	Perm655	11502
18971	5	Perm655	12692
18972	6	Perm655	14484
18973	7	Perm655	15683
18974	8	Perm655	16881
18975	9	Perm655	18242
18976	10	Perm655	18546
18977	11	Perm655	20250
18978	12	Perm655	20698
18979	13	Perm655	21005
18980	14	Perm655	22218
18981	15	Perm655	23673
18982	16	Perm655	23973
18983	17	Perm655	24821
18984	18	Perm655	25555
18985	19	Perm655	25713
18986	20	Perm655	26032
18987	21	Perm655	26769
18988	22	Perm655	27444
18989	23	Perm655	28098
18990	24	Perm655	28707
18991	25	Perm655	29077
18992	26	Perm655	29524
18993	27	Perm655	29927
18994	28	Perm655	30165
18995	29	Perm655	30970
18996	1	Perm656	2739
18997	2	Perm656	6768
18998	3	Perm656	9070
18999	4	Perm656	11870
19000	5	Perm656	13526
19001	6	Perm656	14625
19002	7	Perm656	15600
19003	8	Perm656	17685
19004	9	Perm656	18711
19005	10	Perm656	19435
19006	11	Perm656	21237
19007	12	Perm656	21921
19008	13	Perm656	22835
19009	14	Perm656	23640
19010	15	Perm656	24327
19011	16	Perm656	25193
19012	17	Perm656	25606
19013	18	Perm656	25902
19014	19	Perm656	26344
19015	20	Perm656	27023
19016	21	Perm656	27649
19017	22	Perm656	28404
19018	23	Perm656	28953
19019	24	Perm656	29125
19020	25	Perm656	29678
19021	26	Perm656	30195
19022	27	Perm656	30486
19023	28	Perm656	30935
19024	29	Perm656	30970
19025	1	Perm657	3159
19026	2	Perm657	7564
19027	3	Perm657	10318
19028	4	Perm657	12030
19029	5	Perm657	13238
19030	6	Perm657	16546
19031	7	Perm657	17509
19032	8	Perm657	18495
19033	9	Perm657	19813
19034	10	Perm657	21025
19035	11	Perm657	22059
19036	12	Perm657	22961
19037	13	Perm657	23555
19038	14	Perm657	24371
19039	15	Perm657	24804
19040	16	Perm657	25536
19041	17	Perm657	25897
19042	18	Perm657	26783
19043	19	Perm657	26977
19044	20	Perm657	27344
19045	21	Perm657	27974
19046	22	Perm657	28602
19047	23	Perm657	28864
19048	24	Perm657	29400
19049	25	Perm657	29445
19050	26	Perm657	29740
19051	27	Perm657	30264
19052	28	Perm657	30513
19053	29	Perm657	30970
19054	1	Perm658	2156
19055	2	Perm658	4952
19056	3	Perm658	6193
19057	4	Perm658	8270
19058	5	Perm658	12131
19059	6	Perm658	13579
19060	7	Perm658	16262
19061	8	Perm658	17308
19062	9	Perm658	18193
19063	10	Perm658	18959
19064	11	Perm658	19714
19065	12	Perm658	20236
19066	13	Perm658	20790
19067	14	Perm658	22498
19068	15	Perm658	23890
19069	16	Perm658	24520
19070	17	Perm658	25892
19071	18	Perm658	26409
19072	19	Perm658	27027
19073	20	Perm658	27605
19074	21	Perm658	28050
19075	22	Perm658	28535
19076	23	Perm658	28734
19077	24	Perm658	28903
19078	25	Perm658	29320
19079	26	Perm658	30127
19080	27	Perm658	30312
19081	28	Perm658	30501
19082	29	Perm658	30970
19083	1	Perm659	2156
19084	2	Perm659	6110
19085	3	Perm659	8262
19086	4	Perm659	10512
19087	5	Perm659	11616
19088	6	Perm659	13171
19089	7	Perm659	14219
19090	8	Perm659	15676
19091	9	Perm659	16215
19092	10	Perm659	16992
19093	11	Perm659	17652
19094	12	Perm659	20296
19095	13	Perm659	20863
19096	14	Perm659	22811
19097	15	Perm659	24381
19098	16	Perm659	24924
19099	17	Perm659	26055
19100	18	Perm659	26645
19101	19	Perm659	27156
19102	20	Perm659	27566
19103	21	Perm659	28509
19104	22	Perm659	28902
19105	23	Perm659	29315
19106	24	Perm659	29616
19107	25	Perm659	29898
19108	26	Perm659	30404
19109	27	Perm659	30885
19110	28	Perm659	30920
19111	29	Perm659	30970
19112	1	Perm660	4829
19113	2	Perm660	7679
19114	3	Perm660	9314
19115	4	Perm660	12037
19116	5	Perm660	13676
19117	6	Perm660	14981
19118	7	Perm660	16105
19119	8	Perm660	17208
19120	9	Perm660	19075
19121	10	Perm660	20073
19122	11	Perm660	21014
19123	12	Perm660	21875
19124	13	Perm660	22851
19125	14	Perm660	23767
19126	15	Perm660	24445
19127	16	Perm660	24874
19128	17	Perm660	25482
19129	18	Perm660	25738
19130	19	Perm660	26227
19131	20	Perm660	26641
19132	21	Perm660	27268
19133	22	Perm660	27966
19134	23	Perm660	28385
19135	24	Perm660	29132
19136	25	Perm660	29299
19137	26	Perm660	29774
19138	27	Perm660	30063
19139	28	Perm660	30935
19140	29	Perm660	30970
19141	1	Perm661	5470
19142	2	Perm661	8063
19143	3	Perm661	9496
19144	4	Perm661	10690
19145	5	Perm661	13230
19146	6	Perm661	14766
19147	7	Perm661	16079
19148	8	Perm661	17249
19149	9	Perm661	19003
19150	10	Perm661	19754
19151	11	Perm661	21173
19152	12	Perm661	22280
19153	13	Perm661	23328
19154	14	Perm661	23772
19155	15	Perm661	24534
19156	16	Perm661	24979
19157	17	Perm661	25932
19158	18	Perm661	26566
19159	19	Perm661	27451
19160	20	Perm661	27790
19161	21	Perm661	27999
19162	22	Perm661	28548
19163	23	Perm661	29096
19164	24	Perm661	29527
19165	25	Perm661	29699
19166	26	Perm661	30178
19167	27	Perm661	30309
19168	28	Perm661	30823
19169	29	Perm661	30970
19170	1	Perm662	4509
19171	2	Perm662	7239
19172	3	Perm662	9850
19173	4	Perm662	11218
19174	5	Perm662	13141
19175	6	Perm662	14842
19176	7	Perm662	16277
19177	8	Perm662	17486
19178	9	Perm662	18425
19179	10	Perm662	20289
19180	11	Perm662	21235
19181	12	Perm662	22163
19182	13	Perm662	23156
19183	14	Perm662	23995
19184	15	Perm662	24468
19185	16	Perm662	25107
19186	17	Perm662	25684
19187	18	Perm662	26533
19188	19	Perm662	27211
19189	20	Perm662	27684
19190	21	Perm662	28204
19191	22	Perm662	29022
19192	23	Perm662	29421
19193	24	Perm662	29647
19194	25	Perm662	29932
19195	26	Perm662	30334
19196	27	Perm662	30769
19197	28	Perm662	30823
19198	29	Perm662	30970
19199	1	Perm663	5310
19200	2	Perm663	8427
19201	3	Perm663	9565
19202	4	Perm663	12136
19203	5	Perm663	13917
19204	6	Perm663	15918
19205	7	Perm663	17566
19206	8	Perm663	18894
19207	9	Perm663	20207
19208	10	Perm663	21480
19209	11	Perm663	22162
19210	12	Perm663	22833
19211	13	Perm663	23478
19212	14	Perm663	24582
19213	15	Perm663	25276
19214	16	Perm663	25851
19215	17	Perm663	26409
19216	18	Perm663	26842
19217	19	Perm663	27121
19218	20	Perm663	27454
19219	21	Perm663	28207
19220	22	Perm663	28727
19221	23	Perm663	29536
19222	24	Perm663	29846
19223	25	Perm663	30089
19224	26	Perm663	30232
19225	27	Perm663	30701
19226	28	Perm663	30851
19227	29	Perm663	30970
19228	1	Perm664	3159
19229	2	Perm664	5275
19230	3	Perm664	7275
19231	4	Perm664	11506
19232	5	Perm664	14168
19233	6	Perm664	15230
19234	7	Perm664	15774
19235	8	Perm664	16607
19236	9	Perm664	18460
19237	10	Perm664	19122
19238	11	Perm664	20962
19239	12	Perm664	22021
19240	13	Perm664	22670
19241	14	Perm664	23758
19242	15	Perm664	24329
19243	16	Perm664	24907
19244	17	Perm664	25329
19245	18	Perm664	26239
19246	19	Perm664	26626
19247	20	Perm664	27151
19248	21	Perm664	27394
19249	22	Perm664	27963
19250	23	Perm664	28720
19251	24	Perm664	29224
19252	25	Perm664	30036
19253	26	Perm664	30201
19254	27	Perm664	30637
19255	28	Perm664	30920
19256	29	Perm664	30970
19257	1	Perm665	4509
19258	2	Perm665	5802
19259	3	Perm665	9438
19260	4	Perm665	12428
19261	5	Perm665	13566
19262	6	Perm665	15166
19263	7	Perm665	16303
19264	8	Perm665	18023
19265	9	Perm665	19421
19266	10	Perm665	20689
19267	11	Perm665	21632
19268	12	Perm665	22422
19269	13	Perm665	23312
19270	14	Perm665	23677
19271	15	Perm665	24497
19272	16	Perm665	25336
19273	17	Perm665	26461
19274	18	Perm665	26781
19275	19	Perm665	27160
19276	20	Perm665	27360
19277	21	Perm665	27582
19278	22	Perm665	28145
19279	23	Perm665	28843
19280	24	Perm665	29374
19281	25	Perm665	29854
19282	26	Perm665	29979
19283	27	Perm665	30494
19284	28	Perm665	30951
19285	29	Perm665	30970
19286	1	Perm666	4829
19287	2	Perm666	7732
19288	3	Perm666	9843
19289	4	Perm666	12075
19290	5	Perm666	14549
19291	6	Perm666	16121
19292	7	Perm666	17448
19293	8	Perm666	18665
19294	9	Perm666	19817
19295	10	Perm666	21187
19296	11	Perm666	21978
19297	12	Perm666	22526
19298	13	Perm666	23123
19299	14	Perm666	23478
19300	15	Perm666	24383
19301	16	Perm666	24583
19302	17	Perm666	25286
19303	18	Perm666	26009
19304	19	Perm666	26336
19305	20	Perm666	26956
19306	21	Perm666	27720
19307	22	Perm666	28556
19308	23	Perm666	29132
19309	24	Perm666	29698
19310	25	Perm666	29928
19311	26	Perm666	30046
19312	27	Perm666	30065
19313	28	Perm666	30535
19314	29	Perm666	30970
19315	1	Perm667	3038
19316	2	Perm667	5019
19317	3	Perm667	6390
19318	4	Perm667	10407
19319	5	Perm667	11694
19320	6	Perm667	12804
19321	7	Perm667	14199
19322	8	Perm667	15117
19323	9	Perm667	17818
19324	10	Perm667	19753
19325	11	Perm667	21285
19326	12	Perm667	22308
19327	13	Perm667	23110
19328	14	Perm667	23914
19329	15	Perm667	24512
19330	16	Perm667	25460
19331	17	Perm667	26066
19332	18	Perm667	26712
19333	19	Perm667	27337
19334	20	Perm667	27708
19335	21	Perm667	28107
19336	22	Perm667	28135
19337	23	Perm667	28395
19338	24	Perm667	28507
19339	25	Perm667	29011
19340	26	Perm667	29519
19341	27	Perm667	30255
19342	28	Perm667	30513
19343	29	Perm667	30970
19344	1	Perm668	2156
19345	2	Perm668	6045
19346	3	Perm668	9076
19347	4	Perm668	10661
19348	5	Perm668	11994
19349	6	Perm668	14695
19350	7	Perm668	15780
19351	8	Perm668	17458
19352	9	Perm668	19299
19353	10	Perm668	20209
19354	11	Perm668	21268
19355	12	Perm668	22281
19356	13	Perm668	22925
19357	14	Perm668	23663
19358	15	Perm668	23689
19359	16	Perm668	24554
19360	17	Perm668	25285
19361	18	Perm668	25857
19362	19	Perm668	26197
19363	20	Perm668	26964
19364	21	Perm668	27794
19365	22	Perm668	28078
19366	23	Perm668	28257
19367	24	Perm668	28782
19368	25	Perm668	28966
19369	26	Perm668	29838
19370	27	Perm668	30284
19371	28	Perm668	30781
19372	29	Perm668	30970
19373	1	Perm669	3133
19374	2	Perm669	7112
19375	3	Perm669	10852
19376	4	Perm669	12658
19377	5	Perm669	14966
19378	6	Perm669	16433
19379	7	Perm669	17529
19380	8	Perm669	18419
19381	9	Perm669	19673
19382	10	Perm669	21106
19383	11	Perm669	22023
19384	12	Perm669	22994
19385	13	Perm669	23663
19386	14	Perm669	24389
19387	15	Perm669	24993
19388	16	Perm669	25310
19389	17	Perm669	25571
19390	18	Perm669	25876
19391	19	Perm669	25919
19392	20	Perm669	26300
19393	21	Perm669	26507
19394	22	Perm669	27071
19395	23	Perm669	27970
19396	24	Perm669	28520
19397	25	Perm669	29007
19398	26	Perm669	29328
19399	27	Perm669	29753
19400	28	Perm669	30242
19401	29	Perm669	30970
19402	1	Perm670	3038
19403	2	Perm670	7259
19404	3	Perm670	10631
19405	4	Perm670	11637
19406	5	Perm670	13519
19407	6	Perm670	14576
19408	7	Perm670	16129
19409	8	Perm670	17292
19410	9	Perm670	18059
19411	10	Perm670	20490
19412	11	Perm670	21653
19413	12	Perm670	22095
19414	13	Perm670	22843
19415	14	Perm670	23467
19416	15	Perm670	24141
19417	16	Perm670	24600
19418	17	Perm670	24858
19419	18	Perm670	25645
19420	19	Perm670	25899
19421	20	Perm670	26515
19422	21	Perm670	27134
19423	22	Perm670	27188
19424	23	Perm670	27773
19425	24	Perm670	28343
19426	25	Perm670	29231
19427	26	Perm670	29978
19428	27	Perm670	30431
19429	28	Perm670	30578
19430	29	Perm670	30970
19431	1	Perm671	1754
19432	2	Perm671	5869
19433	3	Perm671	9566
19434	4	Perm671	12277
19435	5	Perm671	14701
19436	6	Perm671	16352
19437	7	Perm671	17915
19438	8	Perm671	18784
19439	9	Perm671	19815
19440	10	Perm671	21154
19441	11	Perm671	21624
19442	12	Perm671	22564
19443	13	Perm671	23553
19444	14	Perm671	24386
19445	15	Perm671	25202
19446	16	Perm671	25819
19447	17	Perm671	26643
19448	18	Perm671	26894
19449	19	Perm671	27578
19450	20	Perm671	28106
19451	21	Perm671	28751
19452	22	Perm671	29118
19453	23	Perm671	29262
19454	24	Perm671	29395
19455	25	Perm671	29951
19456	26	Perm671	30066
19457	27	Perm671	30546
19458	28	Perm671	30951
19459	29	Perm671	30970
19460	1	Perm672	1643
19461	2	Perm672	4538
19462	3	Perm672	6440
19463	4	Perm672	7698
19464	5	Perm672	8971
19465	6	Perm672	9939
19466	7	Perm672	10755
19467	8	Perm672	14891
19468	9	Perm672	15935
19469	10	Perm672	18825
19470	11	Perm672	19442
19471	12	Perm672	21604
19472	13	Perm672	22048
19473	14	Perm672	23606
19474	15	Perm672	24604
19475	16	Perm672	25657
19476	17	Perm672	26349
19477	18	Perm672	26877
19478	19	Perm672	27196
19479	20	Perm672	27474
19480	21	Perm672	28222
19481	22	Perm672	28477
19482	23	Perm672	28516
19483	24	Perm672	29011
19484	25	Perm672	29144
19485	26	Perm672	29194
19486	27	Perm672	29681
19487	28	Perm672	30165
19488	29	Perm672	30970
19489	1	Perm673	2156
19490	2	Perm673	6084
19491	3	Perm673	9021
19492	4	Perm673	11066
19493	5	Perm673	13305
19494	6	Perm673	14951
19495	7	Perm673	16465
19496	8	Perm673	17666
19497	9	Perm673	18672
19498	10	Perm673	19590
19499	11	Perm673	20527
19500	12	Perm673	22047
19501	13	Perm673	22851
19502	14	Perm673	24470
19503	15	Perm673	24998
19504	16	Perm673	25902
19505	17	Perm673	26595
19506	18	Perm673	27448
19507	19	Perm673	27702
19508	20	Perm673	28055
19509	21	Perm673	28573
19510	22	Perm673	28762
19511	23	Perm673	28943
19512	24	Perm673	29419
19513	25	Perm673	29675
19514	26	Perm673	29786
19515	27	Perm673	30306
19516	28	Perm673	30578
19517	29	Perm673	30970
19518	1	Perm674	4288
19519	2	Perm674	6625
19520	3	Perm674	8898
19521	4	Perm674	12422
19522	5	Perm674	14585
19523	6	Perm674	15982
19524	7	Perm674	17481
19525	8	Perm674	18370
19526	9	Perm674	19341
19527	10	Perm674	20234
19528	11	Perm674	20753
19529	12	Perm674	21056
19530	13	Perm674	22197
19531	14	Perm674	23215
19532	15	Perm674	24087
19533	16	Perm674	24740
19534	17	Perm674	25391
19535	18	Perm674	25692
19536	19	Perm674	25935
19537	20	Perm674	26354
19538	21	Perm674	27169
19539	22	Perm674	27599
19540	23	Perm674	28183
19541	24	Perm674	28753
19542	25	Perm674	29271
19543	26	Perm674	29430
19544	27	Perm674	29867
19545	28	Perm674	30674
19546	29	Perm674	30970
19547	1	Perm675	4356
19548	2	Perm675	8119
19549	3	Perm675	10942
19550	4	Perm675	12790
19551	5	Perm675	14075
19552	6	Perm675	16047
19553	7	Perm675	17532
19554	8	Perm675	18495
19555	9	Perm675	19451
19556	10	Perm675	20386
19557	11	Perm675	21318
19558	12	Perm675	22402
19559	13	Perm675	23226
19560	14	Perm675	24042
19561	15	Perm675	24644
19562	16	Perm675	24756
19563	17	Perm675	25481
19564	18	Perm675	26102
19565	19	Perm675	26787
19566	20	Perm675	27019
19567	21	Perm675	27276
19568	22	Perm675	27886
19569	23	Perm675	28679
19570	24	Perm675	29249
19571	25	Perm675	29549
19572	26	Perm675	30068
19573	27	Perm675	30119
19574	28	Perm675	30534
19575	29	Perm675	30970
19576	1	Perm676	4631
19577	2	Perm676	8268
19578	3	Perm676	10930
19579	4	Perm676	12191
19580	5	Perm676	13925
19581	6	Perm676	15431
19582	7	Perm676	16959
19583	8	Perm676	18047
19584	9	Perm676	18939
19585	10	Perm676	19767
19586	11	Perm676	21399
19587	12	Perm676	22286
19588	13	Perm676	22927
19589	14	Perm676	23694
19590	15	Perm676	24231
19591	16	Perm676	25153
19592	17	Perm676	25898
19593	18	Perm676	26421
19594	19	Perm676	26914
19595	20	Perm676	27279
19596	21	Perm676	27766
19597	22	Perm676	27980
19598	23	Perm676	28457
19599	24	Perm676	28895
19600	25	Perm676	29028
19601	26	Perm676	29509
19602	27	Perm676	29629
19603	28	Perm676	30501
19604	29	Perm676	30970
19605	1	Perm677	1643
19606	2	Perm677	4533
19607	3	Perm677	8546
19608	4	Perm677	11397
19609	5	Perm677	13221
19610	6	Perm677	15299
19611	7	Perm677	16521
19612	8	Perm677	17809
19613	9	Perm677	19338
19614	10	Perm677	20294
19615	11	Perm677	21294
19616	12	Perm677	22767
19617	13	Perm677	23507
19618	14	Perm677	24334
19619	15	Perm677	25030
19620	16	Perm677	25316
19621	17	Perm677	26005
19622	18	Perm677	26644
19623	19	Perm677	27167
19624	20	Perm677	27623
19625	21	Perm677	28184
19626	22	Perm677	28329
19627	23	Perm677	28459
19628	24	Perm677	29296
19629	25	Perm677	29548
19630	26	Perm677	29864
19631	27	Perm677	30331
19632	28	Perm677	30828
19633	29	Perm677	30970
19634	1	Perm678	3367
19635	2	Perm678	4965
19636	3	Perm678	9339
19637	4	Perm678	10399
19638	5	Perm678	13366
19639	6	Perm678	15500
19640	7	Perm678	17239
19641	8	Perm678	18394
19642	9	Perm678	19958
19643	10	Perm678	20887
19644	11	Perm678	21892
19645	12	Perm678	22416
19646	13	Perm678	23724
19647	14	Perm678	24078
19648	15	Perm678	24860
19649	16	Perm678	25710
19650	17	Perm678	26392
19651	18	Perm678	26558
19652	19	Perm678	26734
19653	20	Perm678	27602
19654	21	Perm678	27769
19655	22	Perm678	28352
19656	23	Perm678	28991
19657	24	Perm678	29111
19658	25	Perm678	29671
19659	26	Perm678	30213
19660	27	Perm678	30232
19661	28	Perm678	30684
19662	29	Perm678	30970
19663	1	Perm679	2989
19664	2	Perm679	7663
19665	3	Perm679	10735
19666	4	Perm679	12470
19667	5	Perm679	14970
19668	6	Perm679	16334
19669	7	Perm679	17679
19670	8	Perm679	18700
19671	9	Perm679	19788
19672	10	Perm679	20577
19673	11	Perm679	21662
19674	12	Perm679	22626
19675	13	Perm679	23611
19676	14	Perm679	24231
19677	15	Perm679	25134
19678	16	Perm679	25842
19679	17	Perm679	26198
19680	18	Perm679	26362
19681	19	Perm679	27103
19682	20	Perm679	27295
19683	21	Perm679	27483
19684	22	Perm679	28048
19685	23	Perm679	28571
19686	24	Perm679	28899
19687	25	Perm679	29012
19688	26	Perm679	29548
19689	27	Perm679	30003
19690	28	Perm679	30242
19691	29	Perm679	30970
19692	1	Perm680	1754
19693	2	Perm680	6144
19694	3	Perm680	9044
19695	4	Perm680	11039
19696	5	Perm680	13098
19697	6	Perm680	14143
19698	7	Perm680	16413
19699	8	Perm680	18017
19700	9	Perm680	19016
19701	10	Perm680	20465
19702	11	Perm680	20754
19703	12	Perm680	21334
19704	13	Perm680	21653
19705	14	Perm680	22537
19706	15	Perm680	22906
19707	16	Perm680	23953
19708	17	Perm680	24671
19709	18	Perm680	25069
19710	19	Perm680	25943
19711	20	Perm680	26660
19712	21	Perm680	27138
19713	22	Perm680	27838
19714	23	Perm680	28479
19715	24	Perm680	28664
19716	25	Perm680	29308
19717	26	Perm680	29837
19718	27	Perm680	30346
19719	28	Perm680	30535
19720	29	Perm680	30970
19721	1	Perm681	2942
19722	2	Perm681	7207
19723	3	Perm681	9116
19724	4	Perm681	11985
19725	5	Perm681	14105
19726	6	Perm681	15227
19727	7	Perm681	16544
19728	8	Perm681	17711
19729	9	Perm681	18598
19730	10	Perm681	19494
19731	11	Perm681	20046
19732	12	Perm681	21014
19733	13	Perm681	22291
19734	14	Perm681	24077
19735	15	Perm681	24661
19736	16	Perm681	25148
19737	17	Perm681	25906
19738	18	Perm681	26199
19739	19	Perm681	26982
19740	20	Perm681	27184
19741	21	Perm681	27838
19742	22	Perm681	28251
19743	23	Perm681	28852
19744	24	Perm681	28995
19745	25	Perm681	29545
19746	26	Perm681	30042
19747	27	Perm681	30389
19748	28	Perm681	30781
19749	29	Perm681	30970
19750	1	Perm682	4356
19751	2	Perm682	7289
19752	3	Perm682	10304
19753	4	Perm682	11866
19754	5	Perm682	13519
19755	6	Perm682	14515
19756	7	Perm682	15920
19757	8	Perm682	16900
19758	9	Perm682	17933
19759	10	Perm682	18753
19760	11	Perm682	21271
19761	12	Perm682	22071
19762	13	Perm682	23282
19763	14	Perm682	23878
19764	15	Perm682	24545
19765	16	Perm682	25110
19766	17	Perm682	25531
19767	18	Perm682	26142
19768	19	Perm682	26595
19769	20	Perm682	27075
19770	21	Perm682	27958
19771	22	Perm682	28585
19772	23	Perm682	28721
19773	24	Perm682	29298
19774	25	Perm682	29827
19775	26	Perm682	30243
19776	27	Perm682	30411
19777	28	Perm682	30534
19778	29	Perm682	30970
19779	1	Perm683	4989
19780	2	Perm683	7983
19781	3	Perm683	10521
19782	4	Perm683	12449
19783	5	Perm683	14510
19784	6	Perm683	16101
19785	7	Perm683	17671
19786	8	Perm683	18484
19787	9	Perm683	19806
19788	10	Perm683	20860
19789	11	Perm683	21795
19790	12	Perm683	22290
19791	13	Perm683	22946
19792	14	Perm683	23396
19793	15	Perm683	24300
19794	16	Perm683	25205
19795	17	Perm683	25837
19796	18	Perm683	26376
19797	19	Perm683	26752
19798	20	Perm683	27434
19799	21	Perm683	27620
19800	22	Perm683	27640
19801	23	Perm683	28034
19802	24	Perm683	28173
19803	25	Perm683	28732
19804	26	Perm683	29273
19805	27	Perm683	29743
19806	28	Perm683	30473
19807	29	Perm683	30970
19808	1	Perm684	5470
19809	2	Perm684	6962
19810	3	Perm684	9498
19811	4	Perm684	12193
19812	5	Perm684	13693
19813	6	Perm684	15191
19814	7	Perm684	16935
19815	8	Perm684	18388
19816	9	Perm684	19356
19817	10	Perm684	20501
19818	11	Perm684	21102
19819	12	Perm684	21799
19820	13	Perm684	22685
19821	14	Perm684	23587
19822	15	Perm684	24076
19823	16	Perm684	24654
19824	17	Perm684	25394
19825	18	Perm684	25849
19826	19	Perm684	26517
19827	20	Perm684	27410
19828	21	Perm684	27951
19829	22	Perm684	28356
19830	23	Perm684	28572
19831	24	Perm684	29067
19832	25	Perm684	29810
19833	26	Perm684	30282
19834	27	Perm684	30350
19835	28	Perm684	30831
19836	29	Perm684	30970
19837	1	Perm685	5310
19838	2	Perm685	7973
19839	3	Perm685	10239
19840	4	Perm685	11724
19841	5	Perm685	14390
19842	6	Perm685	16185
19843	7	Perm685	17976
19844	8	Perm685	19266
19845	9	Perm685	19866
19846	10	Perm685	21061
