Genome	Permutation	Clusters
4521	13	Perm162	1101232
4522	14	Perm162	1111236
4523	15	Perm162	1124955
4524	16	Perm162	1131399
4525	17	Perm162	1141434
4526	18	Perm162	1148251
4527	19	Perm162	1149488
4528	20	Perm162	1154093
4529	21	Perm162	1154493
4530	22	Perm162	1159087
4531	23	Perm162	1161224
4532	24	Perm162	1165965
4533	25	Perm162	1167612
4534	26	Perm162	1175729
4535	27	Perm162	1176730
4536	28	Perm162	1177920
4537	1	Perm163	251190
4538	2	Perm163	406489
4539	3	Perm163	508870
4540	4	Perm163	717626
4541	5	Perm163	770033
4542	6	Perm163	827761
4543	7	Perm163	919599
4544	8	Perm163	937849
4545	9	Perm163	968256
4546	10	Perm163	991653
4547	11	Perm163	1024993
4548	12	Perm163	1053161
4549	13	Perm163	1066135
4550	14	Perm163	1075346
4551	15	Perm163	1083291
4552	16	Perm163	1090152
4553	17	Perm163	1099934
4554	18	Perm163	1105260
4555	19	Perm163	1108166
4556	20	Perm163	1115100
4557	21	Perm163	1123074
4558	22	Perm163	1128075
4559	23	Perm163	1129863
4560	24	Perm163	1170073
4561	25	Perm163	1171510
4562	26	Perm163	1172826
4563	27	Perm163	1173564
4564	28	Perm163	1177920
4565	1	Perm164	505300
4566	2	Perm164	596782
4567	3	Perm164	641576
4568	4	Perm164	726982
4569	5	Perm164	770094
4570	6	Perm164	866689
4571	7	Perm164	909232
4572	8	Perm164	984713
4573	9	Perm164	1004732
4574	10	Perm164	1015914
4575	11	Perm164	1032585
4576	12	Perm164	1036955
4577	13	Perm164	1060341
4578	14	Perm164	1063924
4579	15	Perm164	1064465
4580	16	Perm164	1077681
4581	17	Perm164	1088784
4582	18	Perm164	1100522
4583	19	Perm164	1126004
4584	20	Perm164	1133961
4585	21	Perm164	1136294
4586	22	Perm164	1152914
4587	23	Perm164	1160799
4588	24	Perm164	1166814
4589	25	Perm164	1169224
4590	26	Perm164	1173099
4591	27	Perm164	1177023
4592	28	Perm164	1177920
4593	1	Perm165	297535
4594	2	Perm165	429434
4595	3	Perm165	522188
4596	4	Perm165	757749
4597	5	Perm165	791252
4598	6	Perm165	874562
4599	7	Perm165	936148
4600	8	Perm165	956917
4601	9	Perm165	976929
4602	10	Perm165	992207
4603	11	Perm165	1005343
4604	12	Perm165	1019695
4605	13	Perm165	1050710
4606	14	Perm165	1061295
4607	15	Perm165	1070101
4608	16	Perm165	1078569
4609	17	Perm165	1094396
4610	18	Perm165	1099692
4611	19	Perm165	1102145
4612	20	Perm165	1104414
4613	21	Perm165	1107035
4614	22	Perm165	1108405
4615	23	Perm165	1109905
4616	24	Perm165	1128404
4617	25	Perm165	1169138
4618	26	Perm165	1169494
4619	27	Perm165	1172963
4620	28	Perm165	1177920
4621	1	Perm166	508063
4622	2	Perm166	597529
4623	3	Perm166	679719
4624	4	Perm166	712818
4625	5	Perm166	792270
4626	6	Perm166	816301
4627	7	Perm166	881356
4628	8	Perm166	914540
4629	9	Perm166	940176
4630	10	Perm166	950594
4631	11	Perm166	1028229
4632	12	Perm166	1036877
4633	13	Perm166	1053027
4634	14	Perm166	1067344
4635	15	Perm166	1079708
4636	16	Perm166	1089375
4637	17	Perm166	1094511
4638	18	Perm166	1103243
4639	19	Perm166	1112914
4640	20	Perm166	1118954
4641	21	Perm166	1159753
4642	22	Perm166	1163013
4643	23	Perm166	1166427
4644	24	Perm166	1173537
4645	25	Perm166	1175452
4646	26	Perm166	1176675
4647	27	Perm166	1177022
4648	28	Perm166	1177920
4649	1	Perm167	511969
4650	2	Perm167	610781
4651	3	Perm167	677882
4652	4	Perm167	736124
4653	5	Perm167	829089
4654	6	Perm167	856271
4655	7	Perm167	877247
4656	8	Perm167	897232
4657	9	Perm167	914310
4658	10	Perm167	925822
4659	11	Perm167	958632
4660	12	Perm167	975001
4661	13	Perm167	985923
4662	14	Perm167	1067272
4663	15	Perm167	1081951
4664	16	Perm167	1090955
4665	17	Perm167	1097322
4666	18	Perm167	1107753
4667	19	Perm167	1114152
4668	20	Perm167	1130791
4669	21	Perm167	1137588
4670	22	Perm167	1138542
4671	23	Perm167	1140300
4672	24	Perm167	1147371
4673	25	Perm167	1154234
4674	26	Perm167	1155365
4675	27	Perm167	1156598
4676	28	Perm167	1177920
4677	1	Perm168	510234
4678	2	Perm168	620813
4679	3	Perm168	759673
4680	4	Perm168	861972
4681	5	Perm168	904271
4682	6	Perm168	937302
4683	7	Perm168	964183
4684	8	Perm168	1007530
4685	9	Perm168	1024083
4686	10	Perm168	1058271
4687	11	Perm168	1071674
4688	12	Perm168	1081873
4689	13	Perm168	1094174
4690	14	Perm168	1106078
4691	15	Perm168	1117481
4692	16	Perm168	1125095
4693	17	Perm168	1136105
4694	18	Perm168	1143589
4695	19	Perm168	1147550
4696	20	Perm168	1151897
4697	21	Perm168	1155716
4698	22	Perm168	1161992
4699	23	Perm168	1163257
4700	24	Perm168	1169127
4701	25	Perm168	1170341
4702	26	Perm168	1174392
4703	27	Perm168	1174745
4704	28	Perm168	1177920
4705	1	Perm169	291083
4706	2	Perm169	422386
4707	3	Perm169	506733
4708	4	Perm169	647332
4709	5	Perm169	757972
4710	6	Perm169	867824
4711	7	Perm169	929819
4712	8	Perm169	941884
4713	9	Perm169	957398
4714	10	Perm169	964775
4715	11	Perm169	977264
4716	12	Perm169	1004812
4717	13	Perm169	1013326
4718	14	Perm169	1026860
4719	15	Perm169	1038990
4720	16	Perm169	1047095
4721	17	Perm169	1053987
4722	18	Perm169	1125285
4723	19	Perm169	1130345
4724	20	Perm169	1153609
4725	21	Perm169	1156616
4726	22	Perm169	1159535
4727	23	Perm169	1161209
4728	24	Perm169	1162273
4729	25	Perm169	1164228
4730	26	Perm169	1169810
4731	27	Perm169	1171510
4732	28	Perm169	1177920
4733	1	Perm170	511969
4734	2	Perm170	602785
4735	3	Perm170	685390
4736	4	Perm170	711191
4737	5	Perm170	767782
4738	6	Perm170	796912
4739	7	Perm170	818252
4740	8	Perm170	830814
4741	9	Perm170	863879
4742	10	Perm170	875428
4743	11	Perm170	885321
4744	12	Perm170	932293
4745	13	Perm170	951869
4746	14	Perm170	961015
4747	15	Perm170	966639
4748	16	Perm170	982954
4749	17	Perm170	996659
4750	18	Perm170	1005223
4751	19	Perm170	1009703
4752	20	Perm170	1018340
4753	21	Perm170	1025392
4754	22	Perm170	1036275
4755	23	Perm170	1042637
4756	24	Perm170	1067434
4757	25	Perm170	1068788
4758	26	Perm170	1110234
4759	27	Perm170	1112148
4760	28	Perm170	1177920
4761	1	Perm171	507666
4762	2	Perm171	595405
4763	3	Perm171	725822
4764	4	Perm171	832283
4765	5	Perm171	861408
4766	6	Perm171	945656
4767	7	Perm171	963289
4768	8	Perm171	990909
4769	9	Perm171	1010287
4770	10	Perm171	1034511
4771	11	Perm171	1056192
4772	12	Perm171	1056725
4773	13	Perm171	1060372
4774	14	Perm171	1076184
4775	15	Perm171	1080632
4776	16	Perm171	1091471
4777	17	Perm171	1095020
4778	18	Perm171	1105206
4779	19	Perm171	1116137
4780	20	Perm171	1126733
4781	21	Perm171	1151750
4782	22	Perm171	1157626
4783	23	Perm171	1159341
4784	24	Perm171	1165920
4785	25	Perm171	1171211
4786	26	Perm171	1173047
4787	27	Perm171	1174496
4788	28	Perm171	1177920
4789	1	Perm172	291083
4790	2	Perm172	614497
4791	3	Perm172	686662
4792	4	Perm172	732948
4793	5	Perm172	773894
4794	6	Perm172	859085
4795	7	Perm172	891131
4796	8	Perm172	937225
4797	9	Perm172	960060
4798	10	Perm172	980527
4799	11	Perm172	988752
4800	12	Perm172	1011088
4801	13	Perm172	1017757
4802	14	Perm172	1041362
4803	15	Perm172	1111438
4804	16	Perm172	1115754
4805	17	Perm172	1118472
4806	18	Perm172	1120482
4807	19	Perm172	1130677
4808	20	Perm172	1132704
4809	21	Perm172	1143047
4810	22	Perm172	1148159
4811	23	Perm172	1155710
4812	24	Perm172	1162129
4813	25	Perm172	1169073
4814	26	Perm172	1170063
4815	27	Perm172	1176047
4816	28	Perm172	1177920
4817	1	Perm173	251190
4818	2	Perm173	597566
4819	3	Perm173	705797
4820	4	Perm173	741781
4821	5	Perm173	801220
4822	6	Perm173	817599
4823	7	Perm173	852488
4824	8	Perm173	880221
4825	9	Perm173	918365
4826	10	Perm173	929459
4827	11	Perm173	939208
4828	12	Perm173	1018801
4829	13	Perm173	1028517
4830	14	Perm173	1047155
4831	15	Perm173	1049531
4832	16	Perm173	1053567
4833	17	Perm173	1056321
4834	18	Perm173	1081588
4835	19	Perm173	1132029
4836	20	Perm173	1142365
4837	21	Perm173	1150161
4838	22	Perm173	1151702
4839	23	Perm173	1159180
4840	24	Perm173	1163142
4841	25	Perm173	1168541
4842	26	Perm173	1170747
4843	27	Perm173	1176730
4844	28	Perm173	1177920
4845	1	Perm174	506075
4846	2	Perm174	612071
4847	3	Perm174	667737
4848	4	Perm174	763939
4849	5	Perm174	853712
4850	6	Perm174	884583
4851	7	Perm174	931939
4852	8	Perm174	964708
4853	9	Perm174	980331
4854	10	Perm174	993715
4855	11	Perm174	1012162
4856	12	Perm174	1024666
4857	13	Perm174	1034837
4858	14	Perm174	1045479
4859	15	Perm174	1055232
4860	16	Perm174	1060685
4861	17	Perm174	1069886
4862	18	Perm174	1076461
4863	19	Perm174	1084277
4864	20	Perm174	1088079
4865	21	Perm174	1092693
4866	22	Perm174	1159718
4867	23	Perm174	1165560
4868	24	Perm174	1167243
4869	25	Perm174	1168919
4870	26	Perm174	1170463
4871	27	Perm174	1176878
4872	28	Perm174	1177920
4873	1	Perm175	297535
4874	2	Perm175	443088
4875	3	Perm175	684136
4876	4	Perm175	727677
4877	5	Perm175	790990
4878	6	Perm175	844867
4879	7	Perm175	874944
4880	8	Perm175	898532
4881	9	Perm175	918605
4882	10	Perm175	935499
4883	11	Perm175	949819
4884	12	Perm175	959893
4885	13	Perm175	970576
4886	14	Perm175	981778
4887	15	Perm175	1007202
4888	16	Perm175	1017813
4889	17	Perm175	1027344
4890	18	Perm175	1073005
4891	19	Perm175	1143052
4892	20	Perm175	1148477
4893	21	Perm175	1154612
4894	22	Perm175	1160827
4895	23	Perm175	1164741
4896	24	Perm175	1167412
4897	25	Perm175	1171240
4898	26	Perm175	1173868
4899	27	Perm175	1176878
4900	28	Perm175	1177920
4901	1	Perm176	509380
4902	2	Perm176	634738
4903	3	Perm176	692565
4904	4	Perm176	768693
4905	5	Perm176	794012
4906	6	Perm176	838169
4907	7	Perm176	857344
4908	8	Perm176	879500
4909	9	Perm176	896801
4910	10	Perm176	899373
4911	11	Perm176	931067
4912	12	Perm176	934811
4913	13	Perm176	952313
4914	14	Perm176	974798
4915	15	Perm176	991079
4916	16	Perm176	991643
4917	17	Perm176	1065969
4918	18	Perm176	1072652
4919	19	Perm176	1123731
4920	20	Perm176	1124951
4921	21	Perm176	1126898
4922	22	Perm176	1146815
4923	23	Perm176	1153614
4924	24	Perm176	1160757
4925	25	Perm176	1165420
4926	26	Perm176	1171924
4927	27	Perm176	1177187
4928	28	Perm176	1177920
4929	1	Perm177	263220
4930	2	Perm177	604952
4931	3	Perm177	661477
4932	4	Perm177	724654
4933	5	Perm177	838031
4934	6	Perm177	863272
4935	7	Perm177	912139
4936	8	Perm177	954655
4937	9	Perm177	980567
4938	10	Perm177	991480
4939	11	Perm177	997534
4940	12	Perm177	1003279
4941	13	Perm177	1025611
4942	14	Perm177	1045471
4943	15	Perm177	1053587
4944	16	Perm177	1079693
4945	17	Perm177	1082567
4946	18	Perm177	1094810
4947	19	Perm177	1097511
4948	20	Perm177	1106327
4949	21	Perm177	1149840
4950	22	Perm177	1156506
4951	23	Perm177	1165728
4952	24	Perm177	1166704
4953	25	Perm177	1167662
4954	26	Perm177	1169389
4955	27	Perm177	1174058
4956	28	Perm177	1177920
4957	1	Perm178	377687
4958	2	Perm178	666700
4959	3	Perm178	736195
4960	4	Perm178	778272
4961	5	Perm178	823354
4962	6	Perm178	871736
4963	7	Perm178	911134
4964	8	Perm178	922272
4965	9	Perm178	946030
4966	10	Perm178	964638
4967	11	Perm178	980646
4968	12	Perm178	992425
4969	13	Perm178	1005049
4970	14	Perm178	1012746
4971	15	Perm178	1025451
4972	16	Perm178	1032859
4973	17	Perm178	1043637
4974	18	Perm178	1045717
4975	19	Perm178	1054521
4976	20	Perm178	1072213
4977	21	Perm178	1073322
4978	22	Perm178	1081042
4979	23	Perm178	1105127
4980	24	Perm178	1106119
4981	25	Perm178	1106698
4982	26	Perm178	1111749
4983	27	Perm178	1177577
4984	28	Perm178	1177920
4985	1	Perm179	505353
4986	2	Perm179	624859
4987	3	Perm179	710318
4988	4	Perm179	814774
4989	5	Perm179	851148
4990	6	Perm179	894012
4991	7	Perm179	919388
4992	8	Perm179	951786
4993	9	Perm179	970644
4994	10	Perm179	984232
4995	11	Perm179	1007602
4996	12	Perm179	1013557
4997	13	Perm179	1026319
4998	14	Perm179	1034685
4999	15	Perm179	1047420
5000	16	Perm179	1049689
5001	17	Perm179	1060129
5002	18	Perm179	1074181
5003	19	Perm179	1092033
5004	20	Perm179	1094049
5005	21	Perm179	1095207
5006	22	Perm179	1161822
5007	23	Perm179	1165693
5008	24	Perm179	1166058
5009	25	Perm179	1167340
5010	26	Perm179	1173323
5011	27	Perm179	1174058
5012	28	Perm179	1177920
5013	1	Perm180	377687
5014	2	Perm180	670302
5015	3	Perm180	734734
5016	4	Perm180	780222
5017	5	Perm180	840885
5018	6	Perm180	870366
5019	7	Perm180	890314
5020	8	Perm180	922323
5021	9	Perm180	961786
5022	10	Perm180	975588
5023	11	Perm180	1000705
5024	12	Perm180	1029877
5025	13	Perm180	1044410
5026	14	Perm180	1052271
5027	15	Perm180	1058636
5028	16	Perm180	1065143
5029	17	Perm180	1069386
5030	18	Perm180	1078777
5031	19	Perm180	1082403
5032	20	Perm180	1150264
5033	21	Perm180	1157230
5034	22	Perm180	1161611
5035	23	Perm180	1164291
5036	24	Perm180	1166784
5037	25	Perm180	1168563
5038	26	Perm180	1172661
5039	27	Perm180	1177022
5040	28	Perm180	1177920
5041	1	Perm181	510234
5042	2	Perm181	626487
5043	3	Perm181	707022
5044	4	Perm181	759583
5045	5	Perm181	816524
5046	6	Perm181	849178
5047	7	Perm181	874869
5048	8	Perm181	896795
5049	9	Perm181	913472
5050	10	Perm181	928379
5051	11	Perm181	936495
5052	12	Perm181	970688
5053	13	Perm181	986931
5054	14	Perm181	1004864
5055	15	Perm181	1011344
5056	16	Perm181	1017731
5057	17	Perm181	1025668
5058	18	Perm181	1036433
5059	19	Perm181	1106422
5060	20	Perm181	1108914
5061	21	Perm181	1110932
5062	22	Perm181	1117101
5063	23	Perm181	1160435
5064	24	Perm181	1161944
5065	25	Perm181	1167040
5066	26	Perm181	1168091
5067	27	Perm181	1172381
5068	28	Perm181	1177920
5069	1	Perm182	531851
5070	2	Perm182	641977
5071	3	Perm182	753265
5072	4	Perm182	809223
5073	5	Perm182	838128
5074	6	Perm182	886130
5075	7	Perm182	912072
5076	8	Perm182	953174
5077	9	Perm182	982556
5078	10	Perm182	994860
5079	11	Perm182	1016210
5080	12	Perm182	1022434
5081	13	Perm182	1057205
5082	14	Perm182	1070507
5083	15	Perm182	1080872
5084	16	Perm182	1092485
5085	17	Perm182	1092938
5086	18	Perm182	1095706
5087	19	Perm182	1102178
5088	20	Perm182	1112826
5089	21	Perm182	1116642
5090	22	Perm182	1124971
5091	23	Perm182	1126010
5092	24	Perm182	1132443
5093	25	Perm182	1133751
5094	26	Perm182	1134299
5095	27	Perm182	1138682
5096	28	Perm182	1177920
5097	1	Perm183	283438
5098	2	Perm183	423502
5099	3	Perm183	673342
5100	4	Perm183	740140
5101	5	Perm183	778568
5102	6	Perm183	819259
5103	7	Perm183	845907
5104	8	Perm183	880558
5105	9	Perm183	892805
5106	10	Perm183	930219
5107	11	Perm183	947374
5108	12	Perm183	964090
5109	13	Perm183	981701
5110	14	Perm183	1034340
5111	15	Perm183	1038434
5112	16	Perm183	1047169
5113	17	Perm183	1049461
5114	18	Perm183	1119979
5115	19	Perm183	1120392
5116	20	Perm183	1123311
5117	21	Perm183	1132401
5118	22	Perm183	1139178
5119	23	Perm183	1146421
5120	24	Perm183	1168716
5121	25	Perm183	1170663
5122	26	Perm183	1171872
5123	27	Perm183	1173564
5124	28	Perm183	1177920
5125	1	Perm184	499276
5126	2	Perm184	663527
5127	3	Perm184	730417
5128	4	Perm184	834786
5129	5	Perm184	861489
5130	6	Perm184	909949
5131	7	Perm184	928228
5132	8	Perm184	947565
5133	9	Perm184	955963
5134	10	Perm184	964626
5135	11	Perm184	972001
5136	12	Perm184	981690
5137	13	Perm184	1005759
5138	14	Perm184	1007588
5139	15	Perm184	1029036
5140	16	Perm184	1030806
5141	17	Perm184	1045529
5142	18	Perm184	1060570
5143	19	Perm184	1075030
5144	20	Perm184	1076140
5145	21	Perm184	1088554
5146	22	Perm184	1132529
5147	23	Perm184	1141548
5148	24	Perm184	1141930
5149	25	Perm184	1147051
5150	26	Perm184	1151356
5151	27	Perm184	1156598
5152	28	Perm184	1177920
5153	1	Perm185	499276
5154	2	Perm185	586640
5155	3	Perm185	667326
5156	4	Perm185	738750
5157	5	Perm185	784291
5158	6	Perm185	819689
5159	7	Perm185	850309
5160	8	Perm185	873855
5161	9	Perm185	890666
5162	10	Perm185	911042
5163	11	Perm185	926168
5164	12	Perm185	946382
5165	13	Perm185	952427
5166	14	Perm185	1008849
5167	15	Perm185	1014564
5168	16	Perm185	1036968
5169	17	Perm185	1037493
5170	18	Perm185	1047830
5171	19	Perm185	1056205
5172	20	Perm185	1058245
5173	21	Perm185	1062925
5174	22	Perm185	1132517
5175	23	Perm185	1141185
5176	24	Perm185	1147089
5177	25	Perm185	1151865
5178	26	Perm185	1173553
5179	27	Perm185	1174745
5180	28	Perm185	1177920
5181	1	Perm186	509380
5182	2	Perm186	621960
5183	3	Perm186	690844
5184	4	Perm186	742107
5185	5	Perm186	780600
5186	6	Perm186	820435
5187	7	Perm186	849004
5188	8	Perm186	870647
5189	9	Perm186	885998
5190	10	Perm186	905152
5191	11	Perm186	970526
5192	12	Perm186	987305
5193	13	Perm186	1013403
5194	14	Perm186	1019567
5195	15	Perm186	1027034
5196	16	Perm186	1038359
5197	17	Perm186	1046303
5198	18	Perm186	1051067
5199	19	Perm186	1121487
5200	20	Perm186	1146915
5201	21	Perm186	1152160
5202	22	Perm186	1155008
5203	23	Perm186	1160833
5204	24	Perm186	1163600
5205	25	Perm186	1164919
5206	26	Perm186	1166370
5207	27	Perm186	1174496
5208	28	Perm186	1177920
5209	1	Perm187	505353
5210	2	Perm187	598539
5211	3	Perm187	729617
5212	4	Perm187	768021
5213	5	Perm187	842576
5214	6	Perm187	861822
5215	7	Perm187	877629
5216	8	Perm187	889934
5217	9	Perm187	954222
5218	10	Perm187	983591
5219	11	Perm187	995808
5220	12	Perm187	1003050
5221	13	Perm187	1034059
5222	14	Perm187	1036342
5223	15	Perm187	1055690
5224	16	Perm187	1060560
5225	17	Perm187	1063346
5226	18	Perm187	1077853
5227	19	Perm187	1089807
5228	20	Perm187	1092433
5229	21	Perm187	1105403
5230	22	Perm187	1113220
5231	23	Perm187	1119042
5232	24	Perm187	1124485
5233	25	Perm187	1165736
5234	26	Perm187	1171342
5235	27	Perm187	1173034
5236	28	Perm187	1177920
5237	1	Perm188	284929
5238	2	Perm188	617727
5239	3	Perm188	718686
5240	4	Perm188	801819
5241	5	Perm188	832627
5242	6	Perm188	909066
5243	7	Perm188	930121
5244	8	Perm188	952631
5245	9	Perm188	965742
5246	10	Perm188	975622
5247	11	Perm188	989396
5248	12	Perm188	1007640
5249	13	Perm188	1011119
5250	14	Perm188	1014328
5251	15	Perm188	1027037
5252	16	Perm188	1041769
5253	17	Perm188	1043841
5254	18	Perm188	1053401
5255	19	Perm188	1056162
5256	20	Perm188	1065412
5257	21	Perm188	1074590
5258	22	Perm188	1076476
5259	23	Perm188	1081649
5260	24	Perm188	1105680
5261	25	Perm188	1106531
5262	26	Perm188	1111575
5263	27	Perm188	1177384
5264	28	Perm188	1177920
5265	1	Perm189	499276
5266	2	Perm189	606477
5267	3	Perm189	702465
5268	4	Perm189	756962
5269	5	Perm189	820253
5270	6	Perm189	854475
5271	7	Perm189	879993
5272	8	Perm189	903776
5273	9	Perm189	925164
5274	10	Perm189	1006999
5275	11	Perm189	1039357
5276	12	Perm189	1051207
5277	13	Perm189	1060805
5278	14	Perm189	1077985
5279	15	Perm189	1086374
5280	16	Perm189	1092365
5281	17	Perm189	1137056
5282	18	Perm189	1144324
5283	19	Perm189	1149450
5284	20	Perm189	1153019
5285	21	Perm189	1156567
5286	22	Perm189	1158345
5287	23	Perm189	1161527
5288	24	Perm189	1168873
5289	25	Perm189	1169745
5290	26	Perm189	1173844
5291	27	Perm189	1177022
5292	28	Perm189	1177920
5293	1	Perm190	507064
5294	2	Perm190	614115
5295	3	Perm190	686176
5296	4	Perm190	743606
5297	5	Perm190	833499
5298	6	Perm190	871601
5299	7	Perm190	895008
5300	8	Perm190	918329
5301	9	Perm190	940578
5302	10	Perm190	980093
5303	11	Perm190	996591
5304	12	Perm190	1003424
5305	13	Perm190	1010880
5306	14	Perm190	1022111
5307	15	Perm190	1032143
5308	16	Perm190	1055781
5309	17	Perm190	1065158
5310	18	Perm190	1066322
5311	19	Perm190	1067738
5312	20	Perm190	1076305
5313	21	Perm190	1082417
5314	22	Perm190	1093471
5315	23	Perm190	1095469
5316	24	Perm190	1097485
5317	25	Perm190	1098858
5318	26	Perm190	1165276
5319	27	Perm190	1171510
5320	28	Perm190	1177920
5321	1	Perm191	263220
5322	2	Perm191	608158
5323	3	Perm191	722098
5324	4	Perm191	778000
5325	5	Perm191	797082
5326	6	Perm191	827299
5327	7	Perm191	860565
5328	8	Perm191	883476
5329	9	Perm191	905235
5330	10	Perm191	942505
5331	11	Perm191	955913
5332	12	Perm191	962547
5333	13	Perm191	1038753
5334	14	Perm191	1056086
5335	15	Perm191	1064318
5336	16	Perm191	1069319
5337	17	Perm191	1080361
5338	18	Perm191	1085496
5339	19	Perm191	1133152
5340	20	Perm191	1138650
5341	21	Perm191	1149355
5342	22	Perm191	1151709
5343	23	Perm191	1156840
5344	24	Perm191	1164178
5345	25	Perm191	1169211
5346	26	Perm191	1171076
5347	27	Perm191	1172963
5348	28	Perm191	1177920
5349	1	Perm192	284929
5350	2	Perm192	419004
5351	3	Perm192	673917
5352	4	Perm192	716255
5353	5	Perm192	777176
5354	6	Perm192	809633
5355	7	Perm192	884095
5356	8	Perm192	913991
5357	9	Perm192	933027
5358	10	Perm192	945860
5359	11	Perm192	973124
5360	12	Perm192	990408
5361	13	Perm192	1007338
5362	14	Perm192	1018890
5363	15	Perm192	1039648
5364	16	Perm192	1045611
5365	17	Perm192	1055588
5366	18	Perm192	1081878
5367	19	Perm192	1084744
5368	20	Perm192	1088974
5369	21	Perm192	1091204
5370	22	Perm192	1098096
5371	23	Perm192	1102560
5372	24	Perm192	1107745
5373	25	Perm192	1109573
5374	26	Perm192	1111374
5375	27	Perm192	1112148
5376	28	Perm192	1177920
5377	1	Perm193	509380
5378	2	Perm193	634738
5379	3	Perm193	692565
5380	4	Perm193	752319
5381	5	Perm193	780761
5382	6	Perm193	798932
5383	7	Perm193	851115
5384	8	Perm193	886032
5385	9	Perm193	957468
5386	10	Perm193	967640
5387	11	Perm193	988699
5388	12	Perm193	1004029
5389	13	Perm193	1020141
5390	14	Perm193	1035642
5391	15	Perm193	1044987
5392	16	Perm193	1055145
5393	17	Perm193	1058861
5394	18	Perm193	1061679
5395	19	Perm193	1080368
5396	20	Perm193	1083451
5397	21	Perm193	1089208
5398	22	Perm193	1090997
5399	23	Perm193	1092509
5400	24	Perm193	1098528
5401	25	Perm193	1105730
5402	26	Perm193	1110787
5403	27	Perm193	1112148
5404	28	Perm193	1177920
5405	1	Perm194	285642
5406	2	Perm194	615686
5407	3	Perm194	678872
5408	4	Perm194	764403
5409	5	Perm194	837656
5410	6	Perm194	863171
5411	7	Perm194	882347
5412	8	Perm194	905346
5413	9	Perm194	922118
5414	10	Perm194	931076
5415	11	Perm194	944820
5416	12	Perm194	955840
5417	13	Perm194	971180
5418	14	Perm194	984745
5419	15	Perm194	995830
5420	16	Perm194	1007653
5421	17	Perm194	1013365
5422	18	Perm194	1018069
5423	19	Perm194	1021509
5424	20	Perm194	1067555
5425	21	Perm194	1069850
