Genome	Permutation	Clusters
22554	21	Perm778	28250
22555	22	Perm778	28886
22556	23	Perm778	28988
22557	24	Perm778	29152
22558	25	Perm778	29265
22559	26	Perm778	29512
22560	27	Perm778	29636
22561	28	Perm778	29799
22562	29	Perm778	29897
22563	1	Perm779	15484
22564	2	Perm779	18582
22565	3	Perm779	19983
22566	4	Perm779	21613
22567	5	Perm779	23098
22568	6	Perm779	23661
22569	7	Perm779	24564
22570	8	Perm779	25093
22571	9	Perm779	25540
22572	10	Perm779	25833
22573	11	Perm779	26047
22574	12	Perm779	26332
22575	13	Perm779	26597
22576	14	Perm779	26941
22577	15	Perm779	27182
22578	16	Perm779	27297
22579	17	Perm779	27585
22580	18	Perm779	27709
22581	19	Perm779	27975
22582	20	Perm779	28108
22583	21	Perm779	28319
22584	22	Perm779	28497
22585	23	Perm779	29187
22586	24	Perm779	29306
22587	25	Perm779	29422
22588	26	Perm779	29536
22589	27	Perm779	29647
22590	28	Perm779	29812
22591	29	Perm779	29897
22592	1	Perm780	16136
22593	2	Perm780	18706
22594	3	Perm780	19906
22595	4	Perm780	21569
22596	5	Perm780	22216
22597	6	Perm780	22643
22598	7	Perm780	23993
22599	8	Perm780	24684
22600	9	Perm780	25199
22601	10	Perm780	25422
22602	11	Perm780	25739
22603	12	Perm780	25948
22604	13	Perm780	26269
22605	14	Perm780	26523
22606	15	Perm780	26715
22607	16	Perm780	26875
22608	17	Perm780	27158
22609	18	Perm780	27371
22610	19	Perm780	27615
22611	20	Perm780	27755
22612	21	Perm780	28027
22613	22	Perm780	28207
22614	23	Perm780	28900
22615	24	Perm780	29032
22616	25	Perm780	29154
22617	26	Perm780	29411
22618	27	Perm780	29546
22619	28	Perm780	29808
22620	29	Perm780	29897
22621	1	Perm781	15951
22622	2	Perm781	19289
22623	3	Perm781	20534
22624	4	Perm781	21714
22625	5	Perm781	22534
22626	6	Perm781	23090
22627	7	Perm781	23655
22628	8	Perm781	24110
22629	9	Perm781	25404
22630	10	Perm781	25724
22631	11	Perm781	26152
22632	12	Perm781	26524
22633	13	Perm781	26726
22634	14	Perm781	26910
22635	15	Perm781	27144
22636	16	Perm781	27359
22637	17	Perm781	27586
22638	18	Perm781	27722
22639	19	Perm781	28014
22640	20	Perm781	28159
22641	21	Perm781	28788
22642	22	Perm781	28930
22643	23	Perm781	29079
22644	24	Perm781	29211
22645	25	Perm781	29334
22646	26	Perm781	29432
22647	27	Perm781	29700
22648	28	Perm781	29809
22649	29	Perm781	29897
22650	1	Perm782	16160
22651	2	Perm782	19251
22652	3	Perm782	20260
22653	4	Perm782	21248
22654	5	Perm782	22386
22655	6	Perm782	22888
22656	7	Perm782	23603
22657	8	Perm782	24161
22658	9	Perm782	24642
22659	10	Perm782	25077
22660	11	Perm782	25339
22661	12	Perm782	26481
22662	13	Perm782	27255
22663	14	Perm782	27540
22664	15	Perm782	27778
22665	16	Perm782	27977
22666	17	Perm782	28188
22667	18	Perm782	28343
22668	19	Perm782	28646
22669	20	Perm782	28822
22670	21	Perm782	29005
22671	22	Perm782	29106
22672	23	Perm782	29215
22673	24	Perm782	29315
22674	25	Perm782	29426
22675	26	Perm782	29566
22676	27	Perm782	29682
22677	28	Perm782	29790
22678	29	Perm782	29897
22679	1	Perm783	16157
22680	2	Perm783	18327
22681	3	Perm783	20578
22682	4	Perm783	21416
22683	5	Perm783	22426
22684	6	Perm783	23083
22685	7	Perm783	23472
22686	8	Perm783	23753
22687	9	Perm783	24326
22688	10	Perm783	24586
22689	11	Perm783	24940
22690	12	Perm783	25335
22691	13	Perm783	25615
22692	14	Perm783	25891
22693	15	Perm783	26059
22694	16	Perm783	26257
22695	17	Perm783	26409
22696	18	Perm783	26743
22697	19	Perm783	27007
22698	20	Perm783	27146
22699	21	Perm783	27388
22700	22	Perm783	28416
22701	23	Perm783	28567
22702	24	Perm783	28690
22703	25	Perm783	28792
22704	26	Perm783	28902
22705	27	Perm783	29578
22706	28	Perm783	29812
22707	29	Perm783	29897
22708	1	Perm784	16160
22709	2	Perm784	18414
22710	3	Perm784	19910
22711	4	Perm784	21646
22712	5	Perm784	22610
22713	6	Perm784	23650
22714	7	Perm784	24103
22715	8	Perm784	24844
22716	9	Perm784	25222
22717	10	Perm784	25815
22718	11	Perm784	26209
22719	12	Perm784	26433
22720	13	Perm784	26690
22721	14	Perm784	26914
22722	15	Perm784	27113
22723	16	Perm784	27342
22724	17	Perm784	27503
22725	18	Perm784	27798
22726	19	Perm784	28442
22727	20	Perm784	28559
22728	21	Perm784	28772
22729	22	Perm784	28893
22730	23	Perm784	29068
22731	24	Perm784	29328
22732	25	Perm784	29467
22733	26	Perm784	29575
22734	27	Perm784	29692
22735	28	Perm784	29779
22736	29	Perm784	29897
22737	1	Perm785	16482
22738	2	Perm785	18932
22739	3	Perm785	20965
22740	4	Perm785	22052
22741	5	Perm785	23458
22742	6	Perm785	24252
22743	7	Perm785	24954
22744	8	Perm785	25366
22745	9	Perm785	25925
22746	10	Perm785	26342
22747	11	Perm785	26644
22748	12	Perm785	26955
22749	13	Perm785	27228
22750	14	Perm785	27446
22751	15	Perm785	27657
22752	16	Perm785	27913
22753	17	Perm785	28170
22754	18	Perm785	28355
22755	19	Perm785	28479
22756	20	Perm785	28624
22757	21	Perm785	28873
22758	22	Perm785	28962
22759	23	Perm785	29081
22760	24	Perm785	29207
22761	25	Perm785	29377
22762	26	Perm785	29512
22763	27	Perm785	29623
22764	28	Perm785	29735
22765	29	Perm785	29897
22766	1	Perm786	16172
22767	2	Perm786	18145
22768	3	Perm786	20422
22769	4	Perm786	21435
22770	5	Perm786	22231
22771	6	Perm786	22916
22772	7	Perm786	23295
22773	8	Perm786	23745
22774	9	Perm786	24307
22775	10	Perm786	24559
22776	11	Perm786	24965
22777	12	Perm786	25409
22778	13	Perm786	25607
22779	14	Perm786	25982
22780	15	Perm786	26285
22781	16	Perm786	26460
22782	17	Perm786	26813
22783	18	Perm786	26984
22784	19	Perm786	27209
22785	20	Perm786	27326
22786	21	Perm786	27502
22787	22	Perm786	28518
22788	23	Perm786	29204
22789	24	Perm786	29316
22790	25	Perm786	29419
22791	26	Perm786	29602
22792	27	Perm786	29713
22793	28	Perm786	29809
22794	29	Perm786	29897
22795	1	Perm787	16293
22796	2	Perm787	19073
22797	3	Perm787	20695
22798	4	Perm787	21530
22799	5	Perm787	22228
22800	6	Perm787	23032
22801	7	Perm787	23819
22802	8	Perm787	24261
22803	9	Perm787	24575
22804	10	Perm787	24876
22805	11	Perm787	25116
22806	12	Perm787	25354
22807	13	Perm787	25616
22808	14	Perm787	25918
22809	15	Perm787	27098
22810	16	Perm787	27329
22811	17	Perm787	27988
22812	18	Perm787	28210
22813	19	Perm787	28345
22814	20	Perm787	28571
22815	21	Perm787	28859
22816	22	Perm787	29024
22817	23	Perm787	29141
22818	24	Perm787	29243
22819	25	Perm787	29365
22820	26	Perm787	29483
22821	27	Perm787	29564
22822	28	Perm787	29665
22823	29	Perm787	29897
22824	1	Perm788	16060
22825	2	Perm788	18696
22826	3	Perm788	20653
22827	4	Perm788	21635
22828	5	Perm788	22681
22829	6	Perm788	23338
22830	7	Perm788	23791
22831	8	Perm788	24234
22832	9	Perm788	24513
22833	10	Perm788	24889
22834	11	Perm788	25355
22835	12	Perm788	25555
22836	13	Perm788	25810
22837	14	Perm788	26025
22838	15	Perm788	26234
22839	16	Perm788	26463
22840	17	Perm788	26663
22841	18	Perm788	26968
22842	19	Perm788	28094
22843	20	Perm788	28252
22844	21	Perm788	28382
22845	22	Perm788	28535
22846	23	Perm788	28660
22847	24	Perm788	28822
22848	25	Perm788	28941
22849	26	Perm788	29117
22850	27	Perm788	29209
22851	28	Perm788	29289
22852	29	Perm788	29897
22853	1	Perm789	12563
22854	2	Perm789	17988
22855	3	Perm789	20875
22856	4	Perm789	22115
22857	5	Perm789	22701
22858	6	Perm789	23678
22859	7	Perm789	24252
22860	8	Perm789	24814
22861	9	Perm789	25204
22862	10	Perm789	25677
22863	11	Perm789	26023
22864	12	Perm789	26414
22865	13	Perm789	26659
22866	14	Perm789	26892
22867	15	Perm789	27071
22868	16	Perm789	27423
22869	17	Perm789	27582
22870	18	Perm789	27820
22871	19	Perm789	28036
22872	20	Perm789	28274
22873	21	Perm789	28424
22874	22	Perm789	28544
22875	23	Perm789	29231
22876	24	Perm789	29334
22877	25	Perm789	29437
22878	26	Perm789	29564
22879	27	Perm789	29664
22880	28	Perm789	29768
22881	29	Perm789	29897
22882	1	Perm790	15935
22883	2	Perm790	18098
22884	3	Perm790	20500
22885	4	Perm790	21464
22886	5	Perm790	22397
22887	6	Perm790	22872
22888	7	Perm790	23385
22889	8	Perm790	23653
22890	9	Perm790	24286
22891	10	Perm790	24778
22892	11	Perm790	25155
22893	12	Perm790	25353
22894	13	Perm790	25702
22895	14	Perm790	25972
22896	15	Perm790	26166
22897	16	Perm790	26454
22898	17	Perm790	27516
22899	18	Perm790	27683
22900	19	Perm790	27835
22901	20	Perm790	28136
22902	21	Perm790	28308
22903	22	Perm790	28460
22904	23	Perm790	29150
22905	24	Perm790	29285
22906	25	Perm790	29382
22907	26	Perm790	29480
22908	27	Perm790	29594
22909	28	Perm790	29665
22910	29	Perm790	29897
22911	1	Perm791	16047
22912	2	Perm791	18098
22913	3	Perm791	20413
22914	4	Perm791	21733
22915	5	Perm791	22524
22916	6	Perm791	23219
22917	7	Perm791	23843
22918	8	Perm791	24293
22919	9	Perm791	24752
22920	10	Perm791	25046
22921	11	Perm791	25304
22922	12	Perm791	25627
22923	13	Perm791	25848
22924	14	Perm791	26159
22925	15	Perm791	26551
22926	16	Perm791	27613
22927	17	Perm791	28343
22928	18	Perm791	28542
22929	19	Perm791	28701
22930	20	Perm791	28854
22931	21	Perm791	29008
22932	22	Perm791	29106
22933	23	Perm791	29223
22934	24	Perm791	29311
22935	25	Perm791	29449
22936	26	Perm791	29591
22937	27	Perm791	29683
22938	28	Perm791	29768
22939	29	Perm791	29897
22940	1	Perm792	16315
22941	2	Perm792	18365
22942	3	Perm792	19930
22943	4	Perm792	21125
22944	5	Perm792	22367
22945	6	Perm792	22959
22946	7	Perm792	23434
22947	8	Perm792	23985
22948	9	Perm792	24494
22949	10	Perm792	25695
22950	11	Perm792	26144
22951	12	Perm792	26916
22952	13	Perm792	27163
22953	14	Perm792	27424
22954	15	Perm792	27591
22955	16	Perm792	27763
22956	17	Perm792	28044
22957	18	Perm792	28257
22958	19	Perm792	28568
22959	20	Perm792	28771
22960	21	Perm792	28877
22961	22	Perm792	29051
22962	23	Perm792	29158
22963	24	Perm792	29284
22964	25	Perm792	29390
22965	26	Perm792	29521
22966	27	Perm792	29640
22967	28	Perm792	29735
22968	29	Perm792	29897
22969	1	Perm793	16172
22970	2	Perm793	19165
22971	3	Perm793	20483
22972	4	Perm793	21696
22973	5	Perm793	22499
22974	6	Perm793	23185
22975	7	Perm793	23669
22976	8	Perm793	24228
22977	9	Perm793	24638
22978	10	Perm793	24936
22979	11	Perm793	25325
22980	12	Perm793	25572
22981	13	Perm793	25826
22982	14	Perm793	26059
22983	15	Perm793	26416
22984	16	Perm793	26581
22985	17	Perm793	26727
22986	18	Perm793	27027
22987	19	Perm793	28084
22988	20	Perm793	28232
22989	21	Perm793	28455
22990	22	Perm793	28595
22991	23	Perm793	28724
22992	24	Perm793	28824
22993	25	Perm793	28939
22994	26	Perm793	29075
22995	27	Perm793	29150
22996	28	Perm793	29231
22997	29	Perm793	29897
22998	1	Perm794	15484
22999	2	Perm794	19053
23000	3	Perm794	20480
23001	4	Perm794	21463
23002	5	Perm794	23098
23003	6	Perm794	23951
23004	7	Perm794	24677
23005	8	Perm794	25072
23006	9	Perm794	25511
23007	10	Perm794	25765
23008	11	Perm794	26154
23009	12	Perm794	26524
23010	13	Perm794	26774
23011	14	Perm794	27038
23012	15	Perm794	27269
23013	16	Perm794	27448
23014	17	Perm794	27593
23015	18	Perm794	27922
23016	19	Perm794	28039
23017	20	Perm794	28229
23018	21	Perm794	28361
23019	22	Perm794	28511
23020	23	Perm794	28612
23021	24	Perm794	28719
23022	25	Perm794	28880
23023	26	Perm794	29025
23024	27	Perm794	29639
23025	28	Perm794	29735
23026	29	Perm794	29897
23027	1	Perm795	15484
23028	2	Perm795	18971
23029	3	Perm795	20384
23030	4	Perm795	21801
23031	5	Perm795	23251
23032	6	Perm795	23950
23033	7	Perm795	24495
23034	8	Perm795	25137
23035	9	Perm795	25381
23036	10	Perm795	25617
23037	11	Perm795	25906
23038	12	Perm795	26351
23039	13	Perm795	26626
23040	14	Perm795	26923
23041	15	Perm795	27148
23042	16	Perm795	27294
23043	17	Perm795	27519
23044	18	Perm795	27673
23045	19	Perm795	27787
23046	20	Perm795	27914
23047	21	Perm795	28067
23048	22	Perm795	28274
23049	23	Perm795	28379
23050	24	Perm795	28541
23051	25	Perm795	28674
23052	26	Perm795	28790
23053	27	Perm795	29463
23054	28	Perm795	29639
23055	29	Perm795	29897
23056	1	Perm796	16272
23057	2	Perm796	19189
23058	3	Perm796	20458
23059	4	Perm796	21393
23060	5	Perm796	22355
23061	6	Perm796	22933
23062	7	Perm796	23737
23063	8	Perm796	24062
23064	9	Perm796	24536
23065	10	Perm796	24733
23066	11	Perm796	25152
23067	12	Perm796	25434
23068	13	Perm796	25640
23069	14	Perm796	25943
23070	15	Perm796	26267
23071	16	Perm796	26558
23072	17	Perm796	26899
23073	18	Perm796	27132
23074	19	Perm796	27293
23075	20	Perm796	27440
23076	21	Perm796	27562
23077	22	Perm796	27665
23078	23	Perm796	27750
23079	24	Perm796	27880
23080	25	Perm796	28943
23081	26	Perm796	29557
23082	27	Perm796	29664
23083	28	Perm796	29809
23084	29	Perm796	29897
23085	1	Perm797	16157
23086	2	Perm797	18323
23087	3	Perm797	20545
23088	4	Perm797	21361
23089	5	Perm797	22497
23090	6	Perm797	23971
23091	7	Perm797	24330
23092	8	Perm797	24942
23093	9	Perm797	25237
23094	10	Perm797	25795
23095	11	Perm797	26216
23096	12	Perm797	26940
23097	13	Perm797	27235
23098	14	Perm797	27478
23099	15	Perm797	27792
23100	16	Perm797	28054
23101	17	Perm797	28281
23102	18	Perm797	28444
23103	19	Perm797	28593
23104	20	Perm797	28731
23105	21	Perm797	28895
23106	22	Perm797	29037
23107	23	Perm797	29155
23108	24	Perm797	29290
23109	25	Perm797	29490
23110	26	Perm797	29570
23111	27	Perm797	29662
23112	28	Perm797	29793
23113	29	Perm797	29897
23114	1	Perm798	16293
23115	2	Perm798	18868
23116	3	Perm798	20773
23117	4	Perm798	21527
23118	5	Perm798	22425
23119	6	Perm798	23089
23120	7	Perm798	23592
23121	8	Perm798	24010
23122	9	Perm798	24520
23123	10	Perm798	24869
23124	11	Perm798	26140
23125	12	Perm798	26420
23126	13	Perm798	26688
23127	14	Perm798	27035
23128	15	Perm798	27400
23129	16	Perm798	27621
23130	17	Perm798	27771
23131	18	Perm798	27993
23132	19	Perm798	28147
23133	20	Perm798	28311
23134	21	Perm798	28427
23135	22	Perm798	28596
23136	23	Perm798	28757
23137	24	Perm798	28869
23138	25	Perm798	29008
23139	26	Perm798	29126
23140	27	Perm798	29205
23141	28	Perm798	29815
23142	29	Perm798	29897
23143	1	Perm799	16084
23144	2	Perm799	19212
23145	3	Perm799	20351
23146	4	Perm799	21632
23147	5	Perm799	22421
23148	6	Perm799	23106
23149	7	Perm799	23588
23150	8	Perm799	24866
23151	9	Perm799	25196
23152	10	Perm799	25700
23153	11	Perm799	26003
23154	12	Perm799	26404
23155	13	Perm799	26578
23156	14	Perm799	26854
23157	15	Perm799	27037
23158	16	Perm799	27312
23159	17	Perm799	27539
23160	18	Perm799	28258
23161	19	Perm799	28448
23162	20	Perm799	28564
23163	21	Perm799	28744
23164	22	Perm799	28848
23165	23	Perm799	28981
23166	24	Perm799	29105
23167	25	Perm799	29253
23168	26	Perm799	29350
23169	27	Perm799	29626
23170	28	Perm799	29735
23171	29	Perm799	29897
23172	1	Perm800	12563
23173	2	Perm800	18711
23174	3	Perm800	20753
23175	4	Perm800	22223
23176	5	Perm800	22839
23177	6	Perm800	23535
23178	7	Perm800	24027
23179	8	Perm800	24726
23180	9	Perm800	25033
23181	10	Perm800	25552
23182	11	Perm800	25960
23183	12	Perm800	26174
23184	13	Perm800	26407
23185	14	Perm800	26767
23186	15	Perm800	27158
23187	16	Perm800	27366
23188	17	Perm800	27547
23189	18	Perm800	27745
23190	19	Perm800	28466
23191	20	Perm800	28731
23192	21	Perm800	28899
23193	22	Perm800	29046
23194	23	Perm800	29264
23195	24	Perm800	29376
23196	25	Perm800	29492
23197	26	Perm800	29594
23198	27	Perm800	29728
23199	28	Perm800	29815
23200	29	Perm800	29897
23201	1	Perm801	16172
23202	2	Perm801	19176
23203	3	Perm801	21154
23204	4	Perm801	22157
23205	5	Perm801	22607
23206	6	Perm801	23630
23207	7	Perm801	24261
23208	8	Perm801	24926
23209	9	Perm801	25386
23210	10	Perm801	25846
23211	11	Perm801	26117
23212	12	Perm801	26394
23213	13	Perm801	26715
23214	14	Perm801	26956
23215	15	Perm801	27168
23216	16	Perm801	27288
23217	17	Perm801	27576
23218	18	Perm801	27760
23219	19	Perm801	27909
23220	20	Perm801	28018
23221	21	Perm801	28172
23222	22	Perm801	28469
23223	23	Perm801	28580
23224	24	Perm801	28705
23225	25	Perm801	29328
23226	26	Perm801	29515
23227	27	Perm801	29622
23228	28	Perm801	29768
23229	29	Perm801	29897
23230	1	Perm802	16482
23231	2	Perm802	18859
23232	3	Perm802	20549
23233	4	Perm802	21504
23234	5	Perm802	22124
23235	6	Perm802	23069
23236	7	Perm802	23658
23237	8	Perm802	23998
23238	9	Perm802	25334
23239	10	Perm802	25871
23240	11	Perm802	26341
23241	12	Perm802	26682
23242	13	Perm802	26933
23243	14	Perm802	27144
23244	15	Perm802	27318
23245	16	Perm802	27487
23246	17	Perm802	27700
23247	18	Perm802	27869
23248	19	Perm802	28028
23249	20	Perm802	28233
23250	21	Perm802	28494
23251	22	Perm802	29118
23252	23	Perm802	29220
23253	24	Perm802	29315
23254	25	Perm802	29454
23255	26	Perm802	29539
23256	27	Perm802	29685
23257	28	Perm802	29790
23258	29	Perm802	29897
23259	1	Perm803	16160
23260	2	Perm803	18415
23261	3	Perm803	20506
23262	4	Perm803	21628
23263	5	Perm803	22499
23264	6	Perm803	23062
23265	7	Perm803	24474
23266	8	Perm803	25051
23267	9	Perm803	25568
23268	10	Perm803	25860
23269	11	Perm803	26171
23270	12	Perm803	26466
23271	13	Perm803	26645
23272	14	Perm803	26885
23273	15	Perm803	27079
23274	16	Perm803	27282
23275	17	Perm803	27417
23276	18	Perm803	28069
23277	19	Perm803	28399
23278	20	Perm803	28611
23279	21	Perm803	28762
23280	22	Perm803	28889
23281	23	Perm803	28991
23282	24	Perm803	29129
23283	25	Perm803	29216
23284	26	Perm803	29339
23285	27	Perm803	29494
23286	28	Perm803	29735
23287	29	Perm803	29897
23288	1	Perm804	16272
23289	2	Perm804	18681
23290	3	Perm804	19756
23291	4	Perm804	21464
23292	5	Perm804	22362
23293	6	Perm804	22988
23294	7	Perm804	23615
23295	8	Perm804	24208
23296	9	Perm804	24596
23297	10	Perm804	25864
23298	11	Perm804	26142
23299	12	Perm804	26429
23300	13	Perm804	26800
23301	14	Perm804	27035
23302	15	Perm804	27232
23303	16	Perm804	27427
23304	17	Perm804	27590
23305	18	Perm804	27748
23306	19	Perm804	27877
23307	20	Perm804	28519
23308	21	Perm804	28641
23309	22	Perm804	28909
23310	23	Perm804	29118
23311	24	Perm804	29239
23312	25	Perm804	29354
23313	26	Perm804	29619
23314	27	Perm804	29727
23315	28	Perm804	29809
23316	29	Perm804	29897
23317	1	Perm805	16160
23318	2	Perm805	18879
23319	3	Perm805	20756
23320	4	Perm805	22445
23321	5	Perm805	23415
23322	6	Perm805	24105
23323	7	Perm805	24677
23324	8	Perm805	24985
23325	9	Perm805	25228
23326	10	Perm805	25771
23327	11	Perm805	26190
23328	12	Perm805	26498
23329	13	Perm805	26839
23330	14	Perm805	27135
23331	15	Perm805	27372
23332	16	Perm805	27606
23333	17	Perm805	27753
23334	18	Perm805	27900
23335	19	Perm805	28103
23336	20	Perm805	28302
23337	21	Perm805	28451
23338	22	Perm805	28574
23339	23	Perm805	28721
23340	24	Perm805	29340
23341	25	Perm805	29450
23342	26	Perm805	29580
23343	27	Perm805	29719
23344	28	Perm805	29809
23345	29	Perm805	29897
23346	1	Perm806	16482
23347	2	Perm806	19355
23348	3	Perm806	20563
23349	4	Perm806	21498
23350	5	Perm806	22545
23351	6	Perm806	23010
23352	7	Perm806	23674
23353	8	Perm806	24069
23354	9	Perm806	24288
23355	10	Perm806	24705
23356	11	Perm806	25011
23357	12	Perm806	25344
23358	13	Perm806	25565
23359	14	Perm806	25976
23360	15	Perm806	26309
23361	16	Perm806	26505
23362	17	Perm806	26648
23363	18	Perm806	26798
23364	19	Perm806	26945
23365	20	Perm806	27117
23366	21	Perm806	27327
23367	22	Perm806	27459
23368	23	Perm806	28484
23369	24	Perm806	28579
23370	25	Perm806	29269
23371	26	Perm806	29531
23372	27	Perm806	29678
23373	28	Perm806	29790
23374	29	Perm806	29897
23375	1	Perm807	16040
23376	2	Perm807	18280
23377	3	Perm807	19208
23378	4	Perm807	21120
23379	5	Perm807	22833
23380	6	Perm807	23612
23381	7	Perm807	24149
23382	8	Perm807	24680
23383	9	Perm807	24899
23384	10	Perm807	25139
23385	11	Perm807	25417
23386	12	Perm807	26107
23387	13	Perm807	26469
23388	14	Perm807	26626
23389	15	Perm807	26826
23390	16	Perm807	27148
23391	17	Perm807	27464
23392	18	Perm807	27589
23393	19	Perm807	27833
23394	20	Perm807	28052
23395	21	Perm807	28171
23396	22	Perm807	28351
23397	23	Perm807	28645
23398	24	Perm807	28828
23399	25	Perm807	28900
23400	26	Perm807	29513
23401	27	Perm807	29667
23402	28	Perm807	29790
23403	29	Perm807	29897
23404	1	Perm808	16294
23405	2	Perm808	19234
23406	3	Perm808	20728
23407	4	Perm808	21725
23408	5	Perm808	22346
23409	6	Perm808	23140
23410	7	Perm808	24528
23411	8	Perm808	24933
23412	9	Perm808	25698
23413	10	Perm808	26036
23414	11	Perm808	26276
23415	12	Perm808	26587
23416	13	Perm808	27001
23417	14	Perm808	27289
23418	15	Perm808	27580
23419	16	Perm808	27742
23420	17	Perm808	27987
23421	18	Perm808	28302
23422	19	Perm808	28478
23423	20	Perm808	28609
23424	21	Perm808	28725
23425	22	Perm808	28866
23426	23	Perm808	29002
23427	24	Perm808	29286
23428	25	Perm808	29441
23429	26	Perm808	29597
23430	27	Perm808	29706
23431	28	Perm808	29812
23432	29	Perm808	29897
23433	1	Perm809	15935
23434	2	Perm809	18288
23435	3	Perm809	19491
23436	4	Perm809	20413
23437	5	Perm809	21967
23438	6	Perm809	22966
23439	7	Perm809	23599
23440	8	Perm809	24111
23441	9	Perm809	24570
23442	10	Perm809	25858
23443	11	Perm809	26118
23444	12	Perm809	26383
23445	13	Perm809	26623
23446	14	Perm809	26857
23447	15	Perm809	27070
23448	16	Perm809	27305
23449	17	Perm809	27469
23450	18	Perm809	27602
23451	19	Perm809	28247
23452	20	Perm809	28453
23453	21	Perm809	28596
23454	22	Perm809	28730
23455	23	Perm809	28948
23456	24	Perm809	29102
23457	25	Perm809	29351
23458	26	Perm809	29474
23459	27	Perm809	29546
23460	28	Perm809	29812
23461	29	Perm809	29897
23462	1	Perm810	15935
